"sex","age","lx","qx","dx","Lx","Tx","ex","year"
1,38,96093,0.00289,277,95954,3353647,34.9,"2006"
1,39,95815,0.0032,306,95662,3257693,34,"2006"
1,40,95509,0.00355,339,95340,3162031,33.11,"2006"
1,41,95170,0.00393,374,94983,3066692,32.22,"2006"
1,42,94796,0.00436,414,94589,2971708,31.35,"2006"
1,43,94382,0.00484,457,94154,2877119,30.48,"2006"
1,44,93925,0.00537,505,93673,2782965,29.63,"2006"
1,45,93421,0.00595,556,93143,2689293,28.79,"2006"
1,46,92865,0.00658,611,92559,2596150,27.96,"2006"
1,47,92254,0.00725,669,91919,2503591,27.14,"2006"
1,48,91585,0.00797,730,91220,2411671,26.33,"2006"
1,49,90855,0.00874,794,90458,2320451,25.54,"2006"
1,50,90061,0.00954,860,89631,2229994,24.76,"2006"
1,51,89201,0.01039,927,88738,2140363,23.99,"2006"
1,52,88274,0.01128,995,87776,2051626,23.24,"2006"
1,53,87279,0.0122,1065,86746,1963849,22.5,"2006"
1,54,86214,0.01317,1135,85646,1877103,21.77,"2006"
1,55,85079,0.01418,1206,84476,1791456,21.06,"2006"
1,56,83873,0.01523,1278,83234,1706980,20.35,"2006"
1,57,82595,0.01635,1350,81920,1623747,19.66,"2006"
1,58,81245,0.01752,1423,80533,1541827,18.98,"2006"
1,59,79822,0.01876,1497,79073,1461293,18.31,"2006"
1,60,78324,0.02008,1572,77538,1382220,17.65,"2006"
1,61,76752,0.02148,1649,75927,1304682,17,"2006"
1,62,75103,0.02298,1726,74240,1228755,16.36,"2006"
1,63,73377,0.02458,1803,72476,1154514,15.73,"2006"
1,64,71574,0.02629,1882,70633,1082039,15.12,"2006"
1,65,69692,0.02813,1961,68712,1011406,14.51,"2006"
1,66,67732,0.03011,2039,66712,942694,13.92,"2006"
1,67,65692,0.03224,2118,64633,875982,13.33,"2006"
1,68,63574,0.03456,2197,62476,811349,12.76,"2006"
1,69,61377,0.03707,2275,60240,748873,12.2,"2006"
1,70,59102,0.03981,2353,57926,688634,11.65,"2006"
1,71,56749,0.04281,2430,55534,630708,11.11,"2006"
1,72,54320,0.04611,2505,53067,575174,10.59,"2006"
1,73,51815,0.04975,2578,50526,522107,10.08,"2006"
1,74,49237,0.05376,2647,47913,471581,9.58,"2006"
1,75,46590,0.05818,2710,45235,423667,9.09,"2006"
1,76,43880,0.06305,2766,42496,378433,8.62,"2006"
1,77,41113,0.06839,2812,39707,335936,8.17,"2006"
1,78,38301,0.07425,2844,36879,296229,7.73,"2006"
1,79,35457,0.08063,2859,34028,259350,7.31,"2006"
1,80,32598,0.08756,2854,31171,225322,6.91,"2006"
1,81,29744,0.09503,2827,28331,194150,6.53,"2006"
1,82,26918,0.10307,2774,25530,165819,6.16,"2006"
1,83,24143,0.11167,2696,22795,140289,5.81,"2006"
1,84,21447,0.12084,2592,20151,117494,5.48,"2006"
1,85,18856,0.13059,2462,17624,97343,5.16,"2006"
1,86,16393,0.14096,2311,15238,79718,4.86,"2006"
1,87,14082,0.15194,2140,13013,64480,4.58,"2006"
1,88,11943,0.16359,1954,10966,51468,4.31,"2006"
1,89,9989,0.17595,1758,9110,40502,4.05,"2006"
1,90,8231,0.18898,1556,7454,31392,3.81,"2006"
1,91,6676,0.20289,1354,5999,23938,3.59,"2006"
1,92,5321,0.21753,1158,4743,17940,3.37,"2006"
1,93,4164,0.2329,970,3679,13197,3.17,"2006"
1,94,3194,0.24898,795,2796,9518,2.98,"2006"
1,95,2399,0.26577,638,2080,6722,2.8,"2006"
1,96,1761,0.28324,499,1512,4642,2.64,"2006"
1,97,1262,0.30139,380,1072,3130,2.48,"2006"
1,98,882,0.32018,282,741,2058,2.33,"2006"
1,99,600,0.33959,204,498,1317,2.2,"2006"
1,100,396,0.35957,142,325,819,2.07,"2006"
2,0,1e+05,0.00529,529,99526,7961847,79.62,"2006"
2,1,99471,0.00038,38,99452,7862320,79.04,"2006"
2,2,99433,0.00028,28,99419,7762869,78.07,"2006"
2,3,99405,2e-04,20,99395,7663449,77.09,"2006"
2,4,99385,0.00015,15,99378,7564054,76.11,"2006"
2,5,99370,0.00013,13,99364,7464676,75.12,"2006"
2,6,99358,0.00012,12,99352,7365312,74.13,"2006"
2,7,99345,0.00013,13,99339,7265961,73.14,"2006"
2,8,99333,0.00014,13,99326,7166622,72.15,"2006"
2,9,99319,0.00014,14,99313,7067295,71.16,"2006"
2,10,99306,0.00013,13,99299,6967983,70.17,"2006"
2,11,99292,0.00013,13,99286,6868684,69.18,"2006"
2,12,99279,0.00014,13,99273,6769398,68.19,"2006"
2,13,99266,0.00015,15,99259,6670125,67.19,"2006"
2,14,99251,0.00018,18,99242,6570867,66.2,"2006"
2,15,99233,0.00021,21,99223,6471624,65.22,"2006"
2,16,99213,0.00024,24,99201,6372401,64.23,"2006"
2,17,99189,0.00025,25,99176,6273200,63.24,"2006"
2,18,99164,0.00026,26,99151,6174024,62.26,"2006"
2,19,99138,0.00026,25,99126,6074873,61.28,"2006"
2,20,99113,0.00026,25,99100,5975747,60.29,"2006"
2,21,99087,0.00026,26,99075,5876647,59.31,"2006"
2,22,99062,0.00026,26,99049,5777572,58.32,"2006"
2,23,99036,0.00026,26,99023,5678524,57.34,"2006"
2,24,99010,0.00026,26,98997,5579501,56.35,"2006"
2,25,98984,0.00026,26,98971,5480504,55.37,"2006"
2,26,98958,0.00027,27,98945,5381533,54.38,"2006"
2,27,98932,0.00029,28,98917,5282588,53.4,"2006"
2,28,98903,0.00031,31,98888,5183670,52.41,"2006"
2,29,98873,0.00034,34,98856,5084782,51.43,"2006"
2,30,98839,0.00037,37,98820,4985927,50.45,"2006"
2,31,98802,0.00041,41,98781,4887106,49.46,"2006"
2,32,98761,0.00046,45,98738,4788325,48.48,"2006"
2,33,98716,0.00051,50,98690,4689587,47.51,"2006"
2,34,98665,0.00057,56,98637,4590896,46.53,"2006"
2,35,98609,0.00064,63,98577,4492259,45.56,"2006"
2,36,98545,0.00072,71,98510,4393682,44.59,"2006"
2,37,98474,0.00081,80,98434,4295172,43.62,"2006"
2,38,98394,0.00092,90,98349,4196738,42.65,"2006"
2,39,98304,0.00103,102,98253,4098389,41.69,"2006"
2,40,98203,0.00117,114,98145,4000135,40.73,"2006"
2,41,98088,0.00131,129,98024,3901990,39.78,"2006"
2,42,97959,0.00148,145,97887,3803966,38.83,"2006"
2,43,97814,0.00166,163,97733,3706079,37.89,"2006"
2,44,97652,0.00186,182,97560,3608346,36.95,"2006"
2,45,97469,0.00208,203,97368,3510786,36.02,"2006"
2,46,97266,0.00232,226,97154,3413418,35.09,"2006"
2,47,97041,0.00257,250,96916,3316264,34.17,"2006"
2,48,96791,0.00284,275,96654,3219348,33.26,"2006"
2,49,96516,0.00313,302,96365,3122694,32.35,"2006"
2,50,96214,0.00344,331,96049,3026329,31.45,"2006"
2,51,95883,0.00377,362,95702,2930280,30.56,"2006"
2,52,95522,0.00412,394,95325,2834578,29.67,"2006"
2,53,95128,0.0045,428,94914,2739253,28.8,"2006"
2,54,94700,0.0049,464,94468,2644339,27.92,"2006"
2,55,94236,0.00532,501,93985,2549872,27.06,"2006"
2,56,93734,0.00576,540,93464,2455887,26.2,"2006"
2,57,93194,0.00623,580,92904,2362422,25.35,"2006"
2,58,92614,0.00671,621,92303,2269518,24.51,"2006"
2,59,91993,0.00721,663,91661,2177215,23.67,"2006"
2,60,91330,0.00773,706,90977,2085553,22.84,"2006"
2,61,90624,0.00828,750,90249,1994577,22.01,"2006"
2,62,89874,0.00887,797,89475,1904328,21.19,"2006"
2,63,89076,0.00952,848,88653,1814853,20.37,"2006"
2,64,88229,0.01023,903,87777,1726200,19.57,"2006"
2,65,87326,0.01105,965,86844,1638423,18.76,"2006"
2,66,86361,0.01197,1034,85844,1551579,17.97,"2006"
2,67,85327,0.01305,1113,84771,1465735,17.18,"2006"
2,68,84214,0.01429,1203,83612,1380964,16.4,"2006"
2,69,83011,0.01573,1306,82358,1297352,15.63,"2006"
2,70,81705,0.01741,1423,80993,1214994,14.87,"2006"
2,71,80282,0.01937,1555,79504,1134001,14.13,"2006"
2,72,78727,0.02165,1704,77874,1054497,13.39,"2006"
2,73,77022,0.0243,1872,76086,976622,12.68,"2006"
2,74,75151,0.02737,2057,74122,900536,11.98,"2006"
2,75,73093,0.03093,2261,71963,826414,11.31,"2006"
2,76,70833,0.03501,2480,69593,754451,10.65,"2006"
2,77,68353,0.03967,2712,66997,684858,10.02,"2006"
2,78,65641,0.04494,2950,64166,617862,9.41,"2006"
2,79,62691,0.05084,3187,61098,553695,8.83,"2006"
2,80,59504,0.0574,3416,57796,492598,8.28,"2006"
2,81,56088,0.06463,3625,54275,434802,7.75,"2006"
2,82,52463,0.07254,3805,50560,380526,7.25,"2006"
2,83,48657,0.08113,3948,46684,329966,6.78,"2006"
2,84,44710,0.09042,4043,42688,283282,6.34,"2006"
2,85,40667,0.10045,4085,38625,240594,5.92,"2006"
2,86,36582,0.11124,4069,34548,201969,5.52,"2006"
2,87,32513,0.12281,3993,30516,167422,5.15,"2006"
2,88,28520,0.13524,3857,26591,136905,4.8,"2006"
2,89,24663,0.14859,3665,22830,110314,4.47,"2006"
2,90,20998,0.1628,3419,19289,87484,4.17,"2006"
2,91,17580,0.17817,3132,16013,68195,3.88,"2006"
2,92,14447,0.19448,2810,13043,52181,3.61,"2006"
2,93,11638,0.21171,2464,10406,39139,3.36,"2006"
2,94,9174,0.22987,2109,8119,28733,3.13,"2006"
2,95,7065,0.24892,1759,6186,20614,2.92,"2006"
2,96,5306,0.26886,1427,4593,14428,2.72,"2006"
2,97,3880,0.28964,1124,3318,9835,2.53,"2006"
2,98,2756,0.31123,858,2327,6517,2.36,"2006"
2,99,1898,0.33358,633,1582,4190,2.21,"2006"
2,100,1265,0.35663,451,1039,2608,2.06,"2006"
1,0,1e+05,0.00657,657,99413,7096170,70.96,"2007"
1,1,99343,0.00043,43,99322,6996758,70.43,"2007"
1,2,99301,0.00031,31,99285,6897436,69.46,"2007"
1,3,99270,0.00023,23,99258,6798151,68.48,"2007"
1,4,99247,0.00018,18,99238,6698892,67.5,"2007"
1,5,99229,0.00016,16,99221,6599654,66.51,"2007"
1,6,99213,0.00015,15,99205,6500433,65.52,"2007"
1,7,99198,0.00014,14,99191,6401228,64.53,"2007"
1,8,99184,0.00014,14,99176,6302037,63.54,"2007"
1,9,99169,0.00015,15,99162,6202861,62.55,"2007"
1,10,99154,0.00017,16,99146,6103699,61.56,"2007"
1,11,99138,0.00018,18,99129,6004553,60.57,"2007"
1,12,99119,0.00021,21,99109,5905424,59.58,"2007"
1,13,99099,0.00024,24,99087,5806315,58.59,"2007"
1,14,99075,3e-04,30,99060,5707228,57.61,"2007"
1,15,99045,0.00041,40,99025,5608169,56.62,"2007"
1,16,99005,0.00055,54,98978,5509144,55.65,"2007"
1,17,98951,0.00071,70,98915,5410166,54.68,"2007"
1,18,98880,0.00086,85,98838,5311251,53.71,"2007"
1,19,98795,0.00098,97,98746,5212413,52.76,"2007"
1,20,98698,0.00106,105,98645,5113667,51.81,"2007"
1,21,98593,0.0011,108,98538,5015022,50.87,"2007"
1,22,98484,0.00111,109,98430,4916483,49.92,"2007"
1,23,98375,0.0011,108,98321,4818053,48.98,"2007"
1,24,98268,0.00108,106,98214,4719732,48.03,"2007"
1,25,98161,0.00108,106,98108,4621517,47.08,"2007"
1,26,98055,0.00111,109,98001,4523409,46.13,"2007"
1,27,97946,0.00117,115,97889,4425408,45.18,"2007"
1,28,97832,0.00125,123,97770,4327519,44.23,"2007"
1,29,97709,0.00135,132,97643,4229749,43.29,"2007"
1,30,97577,0.00144,140,97507,4132106,42.35,"2007"
1,31,97436,0.00155,151,97361,4034599,41.41,"2007"
1,32,97286,0.00166,162,97205,3937238,40.47,"2007"
1,33,97124,0.0018,175,97037,3840033,39.54,"2007"
1,34,96949,0.00196,190,96854,3742996,38.61,"2007"
1,35,96759,0.00215,208,96655,3646142,37.68,"2007"
1,36,96551,0.00236,228,96437,3549487,36.76,"2007"
1,37,96323,0.0026,251,96198,3453050,35.85,"2007"
1,38,96073,0.00288,277,95934,3356852,34.94,"2007"
1,39,95796,0.00319,305,95643,3260918,34.04,"2007"
1,40,95491,0.00354,338,95322,3165274,33.15,"2007"
1,41,95153,0.00392,373,94966,3069952,32.26,"2007"
1,42,94780,0.00436,413,94573,2974986,31.39,"2007"
1,43,94367,0.00484,457,94138,2880413,30.52,"2007"
1,44,93910,0.00537,504,93658,2786275,29.67,"2007"
1,45,93405,0.00596,556,93127,2692617,28.83,"2007"
1,46,92849,0.00659,612,92543,2599490,28,"2007"
1,47,92237,0.00727,671,91902,2506947,27.18,"2007"
1,48,91566,0.008,733,91200,2415045,26.37,"2007"
1,49,90833,0.00877,797,90435,2323846,25.58,"2007"
1,50,90037,0.00958,862,89606,2233411,24.81,"2007"
1,51,89175,0.01042,929,88710,2143805,24.04,"2007"
1,52,88246,0.01129,996,87748,2055095,23.29,"2007"
1,53,87249,0.0122,1064,86717,1967347,22.55,"2007"
1,54,86185,0.01315,1133,85618,1880630,21.82,"2007"
1,55,85052,0.01414,1203,84450,1795012,21.1,"2007"
1,56,83849,0.01518,1273,83212,1710562,20.4,"2007"
1,57,82576,0.01628,1344,81904,1627349,19.71,"2007"
1,58,81231,0.01744,1417,80523,1545446,19.03,"2007"
1,59,79815,0.01867,1490,79070,1464923,18.35,"2007"
1,60,78325,0.01997,1564,77543,1385853,17.69,"2007"
1,61,76761,0.02136,1640,75941,1308310,17.04,"2007"
1,62,75121,0.02285,1716,74263,1232369,16.41,"2007"
1,63,73405,0.02444,1794,72508,1158106,15.78,"2007"
1,64,71611,0.02616,1873,70674,1085598,15.16,"2007"
1,65,69738,0.02801,1953,68761,1014923,14.55,"2007"
1,66,67784,0.03001,2034,66767,946162,13.96,"2007"
1,67,65750,0.03217,2115,64693,879395,13.37,"2007"
1,68,63635,0.03451,2196,62537,814702,12.8,"2007"
1,69,61439,0.03704,2276,60301,752165,12.24,"2007"
1,70,59163,0.03978,2354,57986,691864,11.69,"2007"
1,71,56809,0.04276,2429,55595,633878,11.16,"2007"
1,72,54380,0.046,2502,53129,578283,10.63,"2007"
1,73,51879,0.04956,2571,50593,525154,10.12,"2007"
1,74,49307,0.05347,2637,47989,474561,9.62,"2007"
1,75,46671,0.05779,2697,45322,426572,9.14,"2007"
1,76,43974,0.06256,2751,42598,381249,8.67,"2007"
1,77,41223,0.06783,2796,39825,338651,8.22,"2007"
1,78,38427,0.07363,2829,37012,298826,7.78,"2007"
1,79,35597,0.07997,2847,34174,261814,7.35,"2007"
1,80,32751,0.08688,2845,31328,227640,6.95,"2007"
1,81,29905,0.09434,2821,28495,196312,6.56,"2007"
1,82,27084,0.10235,2772,25698,167818,6.2,"2007"
1,83,24312,0.11091,2697,22964,142120,5.85,"2007"
1,84,21615,0.12002,2594,20318,119156,5.51,"2007"
1,85,19021,0.12968,2467,17788,98838,5.2,"2007"
1,86,16554,0.13993,2317,15396,81050,4.9,"2007"
1,87,14238,0.15078,2147,13164,65654,4.61,"2007"
1,88,12091,0.16227,1962,11110,52490,4.34,"2007"
1,89,10129,0.17448,1767,9245,41380,4.09,"2007"
1,90,8362,0.18735,1567,7578,32135,3.84,"2007"
1,91,6795,0.20115,1367,6112,24556,3.61,"2007"
1,92,5428,0.21568,1171,4843,18444,3.4,"2007"
1,93,4258,0.23093,983,3766,13601,3.19,"2007"
1,94,3274,0.2469,808,2870,9835,3,"2007"
1,95,2466,0.26357,650,2141,6965,2.82,"2007"
1,96,1816,0.28094,510,1561,4824,2.66,"2007"
1,97,1306,0.29899,390,1111,3263,2.5,"2007"
1,98,915,0.31768,291,770,2153,2.35,"2007"
1,99,625,0.33699,210,519,1383,2.21,"2007"
1,100,414,0.35689,148,340,864,2.09,"2007"
2,0,1e+05,0.00541,541,99519,7974072,79.74,"2007"
2,1,99459,3e-04,30,99444,7874553,79.17,"2007"
2,2,99429,0.00023,23,99417,7775109,78.2,"2007"
2,3,99405,0.00018,18,99396,7675692,77.22,"2007"
2,4,99387,0.00016,15,99379,7576296,76.23,"2007"
2,5,99372,0.00014,13,99365,7476917,75.24,"2007"
2,6,99358,0.00012,12,99352,7377552,74.25,"2007"
2,7,99347,1e-04,10,99342,7278200,73.26,"2007"
2,8,99337,1e-04,9,99332,7178858,72.27,"2007"
2,9,99327,1e-04,10,99322,7079527,71.27,"2007"
2,10,99317,0.00012,11,99311,6980205,70.28,"2007"
2,11,99306,0.00013,13,99299,6880893,69.29,"2007"
2,12,99292,0.00015,15,99285,6781594,68.3,"2007"
2,13,99278,0.00017,16,99270,6682309,67.31,"2007"
2,14,99261,0.00019,19,99252,6583040,66.32,"2007"
2,15,99243,0.00021,21,99232,6483788,65.33,"2007"
2,16,99222,0.00024,24,99210,6384555,64.35,"2007"
2,17,99198,0.00026,26,99185,6285346,63.36,"2007"
2,18,99172,0.00028,28,99158,6186161,62.38,"2007"
2,19,99144,0.00029,29,99130,6087003,61.4,"2007"
2,20,99115,0.00029,28,99101,5987874,60.41,"2007"
2,21,99087,0.00028,28,99073,5888773,59.43,"2007"
2,22,99059,0.00027,27,99046,5789700,58.45,"2007"
2,23,99033,0.00027,26,99019,5690654,57.46,"2007"
2,24,99006,0.00027,27,98993,5591634,56.48,"2007"
2,25,98979,0.00029,28,98965,5492641,55.49,"2007"
2,26,98951,0.00031,30,98936,5393676,54.51,"2007"
2,27,98920,0.00032,32,98904,5294741,53.53,"2007"
2,28,98888,0.00034,34,98871,5195836,52.54,"2007"
2,29,98854,0.00037,36,98836,5096965,51.56,"2007"
2,30,98818,0.00039,38,98799,4998129,50.58,"2007"
2,31,98780,0.00041,41,98759,4899330,49.6,"2007"
2,32,98739,0.00044,44,98717,4800571,48.62,"2007"
2,33,98695,0.00048,47,98671,4701853,47.64,"2007"
2,34,98648,0.00053,52,98622,4603182,46.66,"2007"
2,35,98596,0.00058,58,98567,4504560,45.69,"2007"
2,36,98538,0.00065,64,98506,4405993,44.71,"2007"
2,37,98474,0.00074,73,98437,4307487,43.74,"2007"
2,38,98401,0.00084,82,98360,4209050,42.77,"2007"
2,39,98318,0.00095,94,98272,4110691,41.81,"2007"
2,40,98225,0.00109,107,98171,4012419,40.85,"2007"
2,41,98118,0.00124,121,98057,3914248,39.89,"2007"
2,42,97997,0.00141,138,97928,3816190,38.94,"2007"
2,43,97859,0.00159,156,97781,3718263,38,"2007"
2,44,97703,0.00179,175,97615,3620482,37.06,"2007"
2,45,97528,0.00201,196,97430,3522866,36.12,"2007"
2,46,97331,0.00225,219,97222,3425437,35.19,"2007"
2,47,97112,0.00251,244,96990,3328215,34.27,"2007"
2,48,96869,0.00278,270,96734,3231225,33.36,"2007"
2,49,96599,0.00308,297,96450,3134491,32.45,"2007"
2,50,96301,0.0034,327,96138,3038041,31.55,"2007"
2,51,95974,0.00374,359,95794,2941903,30.65,"2007"
2,52,95615,0.00412,394,95418,2846109,29.77,"2007"
2,53,95221,0.00451,430,95006,2750691,28.89,"2007"
2,54,94791,0.00494,468,94557,2655685,28.02,"2007"
2,55,94323,0.00538,507,94070,2561127,27.15,"2007"
2,56,93816,0.00584,548,93542,2467058,26.3,"2007"
2,57,93268,0.00632,589,92973,2373516,25.45,"2007"
2,58,92679,0.00681,631,92363,2280543,24.61,"2007"
2,59,92047,0.00731,673,91711,2188180,23.77,"2007"
2,60,91374,0.00784,716,91016,2096469,22.94,"2007"
2,61,90658,0.00838,760,90278,2005453,22.12,"2007"
2,62,89898,0.00897,806,89495,1915174,21.3,"2007"
2,63,89092,0.0096,855,88665,1825679,20.49,"2007"
2,64,88237,0.0103,909,87783,1737014,19.69,"2007"
2,65,87329,0.01108,968,86845,1649231,18.89,"2007"
2,66,86361,0.01197,1034,85844,1562386,18.09,"2007"
2,67,85327,0.013,1109,84772,1476543,17.3,"2007"
2,68,84218,0.01417,1194,83621,1391770,16.53,"2007"
2,69,83024,0.01554,1290,82379,1308149,15.76,"2007"
2,70,81734,0.01712,1400,81035,1225770,15,"2007"
2,71,80335,0.01898,1524,79573,1144735,14.25,"2007"
2,72,78810,0.02114,1666,77977,1065162,13.52,"2007"
2,73,77144,0.02368,1827,76231,987185,12.8,"2007"
2,74,75317,0.02666,2008,74313,910955,12.09,"2007"
2,75,73309,0.03012,2208,72206,836641,11.41,"2007"
2,76,71102,0.03412,2426,69889,764436,10.75,"2007"
2,77,68676,0.03871,2659,67346,694547,10.11,"2007"
2,78,66017,0.04393,2900,64567,627201,9.5,"2007"
2,79,63117,0.04978,3142,61546,562634,8.91,"2007"
2,80,59975,0.05629,3376,58287,501088,8.35,"2007"
2,81,56599,0.06346,3592,54803,442801,7.82,"2007"
2,82,53007,0.0713,3779,51117,387998,7.32,"2007"
2,83,49228,0.07981,3929,47263,336880,6.84,"2007"
2,84,45299,0.08902,4033,43282,289617,6.39,"2007"
2,85,41266,0.09895,4083,39225,246335,5.97,"2007"
2,86,37183,0.10964,4077,35145,207110,5.57,"2007"
2,87,33106,0.12112,4010,31101,171965,5.19,"2007"
2,88,29096,0.13347,3883,27155,140864,4.84,"2007"
2,89,25213,0.14675,3700,23363,113709,4.51,"2007"
2,90,21513,0.16089,3461,19782,90346,4.2,"2007"
2,91,18052,0.17623,3181,16461,70564,3.91,"2007"
2,92,14870,0.19252,2863,13439,54103,3.64,"2007"
2,93,12008,0.20975,2519,10748,40664,3.39,"2007"
2,94,9489,0.22792,2163,8408,29915,3.15,"2007"
2,95,7326,0.247,1810,6421,21508,2.94,"2007"
2,96,5517,0.26697,1473,4780,15086,2.73,"2007"
2,97,4044,0.28781,1164,3462,10306,2.55,"2007"
2,98,2880,0.30946,891,2434,6844,2.38,"2007"
2,99,1989,0.33189,660,1659,4409,2.22,"2007"
2,100,1329,0.35504,472,1093,2751,2.07,"2007"
1,0,1e+05,0.00618,618,99471,7126284,71.26,"2008"
1,1,99382,0.00044,44,99360,7026813,70.71,"2008"
1,2,99338,0.00032,31,99322,6927453,69.74,"2008"
1,3,99307,0.00023,23,99295,6828131,68.76,"2008"
1,4,99284,0.00019,19,99274,6728836,67.77,"2008"
1,5,99265,0.00018,17,99256,6629561,66.79,"2008"
1,6,99247,0.00017,17,99239,6530305,65.8,"2008"
1,7,99231,0.00016,16,99223,6431066,64.81,"2008"
1,8,99215,0.00014,14,99208,6331843,63.82,"2008"
1,9,99201,0.00013,13,99194,6232635,62.83,"2008"
1,10,99188,0.00013,13,99181,6133441,61.84,"2008"
1,11,99175,0.00014,14,99168,6034260,60.84,"2008"
1,12,99161,0.00017,16,99153,5935092,59.85,"2008"
1,13,99144,2e-04,20,99134,5835939,58.86,"2008"
1,14,99124,0.00026,26,99111,5736805,57.87,"2008"
1,15,99098,0.00037,36,99080,5637694,56.89,"2008"
1,16,99062,0.00052,52,99036,5538614,55.91,"2008"
1,17,99010,0.00072,71,98974,5439578,54.94,"2008"
1,18,98938,0.00092,91,98893,5340604,53.98,"2008"
1,19,98848,0.00106,104,98796,5241711,53.03,"2008"
1,20,98743,0.00112,111,98688,5142915,52.08,"2008"
1,21,98633,0.00112,110,98577,5044227,51.14,"2008"
1,22,98522,0.00109,107,98469,4945650,50.2,"2008"
1,23,98415,0.00107,106,98362,4847181,49.25,"2008"
1,24,98309,0.00108,106,98256,4748819,48.3,"2008"
1,25,98203,0.00111,109,98148,4650563,47.36,"2008"
1,26,98094,0.00116,114,98037,4552414,46.41,"2008"
1,27,97980,0.00121,118,97921,4454377,45.46,"2008"
1,28,97862,0.00127,124,97800,4356457,44.52,"2008"
1,29,97738,0.00134,131,97672,4258657,43.57,"2008"
1,30,97607,0.00143,139,97537,4160985,42.63,"2008"
1,31,97468,0.00153,149,97393,4063448,41.69,"2008"
1,32,97319,0.00165,160,97238,3966055,40.75,"2008"
1,33,97158,0.00178,173,97072,3868816,39.82,"2008"
1,34,96985,0.00193,187,96892,3771744,38.89,"2008"
1,35,96798,0.00211,204,96696,3674853,37.96,"2008"
1,36,96594,0.0023,222,96483,3578156,37.04,"2008"
1,37,96372,0.00253,243,96250,3481673,36.13,"2008"
1,38,96128,0.00278,267,95995,3385423,35.22,"2008"
1,39,95861,0.00307,295,95714,3289429,34.31,"2008"
1,40,95566,0.0034,325,95404,3193715,33.42,"2008"
1,41,95241,0.00378,360,95061,3098312,32.53,"2008"
1,42,94881,0.00421,399,94681,3003251,31.65,"2008"
1,43,94482,0.00468,442,94261,2908570,30.78,"2008"
1,44,94040,0.00521,490,93795,2814309,29.93,"2008"
1,45,93550,0.00578,541,93279,2720514,29.08,"2008"
1,46,93009,0.00641,596,92711,2627235,28.25,"2008"
1,47,92413,0.00708,654,92086,2534524,27.43,"2008"
1,48,91759,0.00779,714,91402,2442438,26.62,"2008"
1,49,91045,0.00853,777,90656,2351036,25.82,"2008"
1,50,90268,0.00932,841,89847,2260379,25.04,"2008"
1,51,89427,0.01014,907,88973,2170532,24.27,"2008"
1,52,88520,0.011,973,88033,2081559,23.52,"2008"
1,53,87547,0.01189,1041,87026,1993526,22.77,"2008"
1,54,86506,0.01282,1109,85951,1906500,22.04,"2008"
1,55,85396,0.0138,1179,84807,1820549,21.32,"2008"
1,56,84218,0.01484,1249,83593,1735742,20.61,"2008"
1,57,82968,0.01592,1321,82308,1652149,19.91,"2008"
1,58,81647,0.01707,1394,80950,1569841,19.23,"2008"
1,59,80253,0.01829,1468,79519,1488891,18.55,"2008"
1,60,78786,0.01958,1542,78014,1409372,17.89,"2008"
1,61,77243,0.02094,1618,76435,1331357,17.24,"2008"
1,62,75626,0.02239,1693,74779,1254923,16.59,"2008"
1,63,73933,0.02393,1769,73048,1180143,15.96,"2008"
1,64,72163,0.02557,1845,71241,1107096,15.34,"2008"
1,65,70318,0.02732,1921,69357,1035855,14.73,"2008"
1,66,68396,0.0292,1997,67398,966498,14.13,"2008"
1,67,66399,0.03122,2073,65363,899100,13.54,"2008"
1,68,64326,0.03341,2149,63251,833737,12.96,"2008"
1,69,62177,0.03579,2225,61064,770486,12.39,"2008"
1,70,59951,0.0384,2302,58800,709422,11.83,"2008"
1,71,57649,0.04127,2379,56460,650622,11.29,"2008"
1,72,55270,0.04444,2456,54042,594162,10.75,"2008"
